App_Name,rating,date,variation,text,feedback,predicted_sentiment
Alexa,5,18-Jun-18,White,bought two refurbished ones work home work perfectly appear brand new,1,positive
Alexa,5,18-Jun-18,White,amazon doesnt disappoint,1,positive
Alexa,5,18-Jun-18,Black,works great bt receiver output connected vintage stereo equipment,1,positive
Alexa,5,17-Jun-18,Black,working great far cant tell new edit longevity year thats real test,1,positive
Alexa,5,17-Jun-18,Black,amazing,1,positive
Alexa,5,17-Jun-18,Black,love everything,1,positive
Alexa,4,17-Jun-18,White,used “ dot ” works fine compliments echo,1,positive
Alexa,5,16-Jun-18,Black,works like new one tell difference new one bough refurbished one,1,positive
Alexa,5,16-Jun-18,White,well ’ big fan echoes ones went ’ bathrooms works great expected 👍🏾,1,positive
Alexa,5,16-Jun-18,White,purchased 83 year old mothershe loves talking alexa responsivecan detect “ name ” room,1,positive
Alexa,5,16-Jun-18,Black,like new performance brand new one problems,1,negative
Alexa,2,15-Jun-18,Black,echo dot disconnects speaker 1220 times day buy refurbished product 2 stars effort,0,negative
Alexa,5,15-Jun-18,Black,love great product,1,positive
Alexa,5,15-Jun-18,White,works good satisfied,1,positive
Alexa,3,14-Jun-18,Black,love alexa sound dot best echo 2nd gen kitchenliving room got bedroom ’ significant difference sound dot lacks full base sound sounds ’ coming cheap portable speaker really disappointed returned right away shelled money buy second echo 2 bedroom also,1,positive
Alexa,5,14-Jun-18,Black,took awhile get connected im electronically savy love,1,positive
Alexa,1,14-Jun-18,Black,cant seem get thing sink wireless sure returning try one time,0,negative
Alexa,5,14-Jun-18,Black,absolutely love,1,positive
Alexa,1,14-Jun-18,Black,product stopped working return time ran,0,negative
Alexa,5,14-Jun-18,Black,second dot work great refurbishedthought new,1,positive
Alexa,5,14-Jun-18,Black,love guys work great,1,positive
Alexa,5,14-Jun-18,White,love second 34alexa34 bedroom great checking weather meditation music timer perfect husband use eye drops multiple times day keep eyes closed 5 minutes,1,positive
Alexa,5,13-Jun-18,Black,purchased refurbished works like brand new 3 minute set easy echo dot command start playing music backyard deck sound system,1,positive
Alexa,3,12-Jun-18,Black,substitute original echo dot performs well sound quality poor listen highest level 10,1,positive
Alexa,5,12-Jun-18,Black,love echo dot helps husband get netflix apps amazon fire tv problems refurbished planning getting another one amazon fire stick bedroom,1,positive
Alexa,1,12-Jun-18,Black,stopped working 7 months warranty good 3 months would assumed amazon product sold amazon would higher standards guaranteeing would work 3 whole months mean product supposed piece junkthey offered 15 discount wanted buy another one would want buy another one,0,negative
Alexa,5,12-Jun-18,White,like new problems whatsoever alexa thank,1,positive
Alexa,3,12-Jun-18,Black,like uncle sometime goes little haywire,1,positive
Alexa,1,12-Jun-18,Black,bought son ’ work return,0,negative
Alexa,1,12-Jun-18,Black,bought 2 quit connecting wifi responding voice within 9 months hard soft reset fix problem,0,negative
Alexa,3,12-Jun-18,Black,received echo dot today good condition advised paid 2999 amazon writing raised price 3999 research buying get good dealset dot went simple enough — plug follow app instructions except initially took actually show iphone ’ wifi settings called amazon customer service dunno lately ’ getting terrible support guy took call rambled completely unhelpful script ended setting dot middle spieli ’ sure norm ’ refurbished dot pretty finicky wifi range randomly disconnects even though app shows range 5ghz connection strong reconnecting pain time wellall said alexa works works amazingly well ’ speaker hooked one thing really enjoy mic ’ range sensitivity one annoying limitations apple ’ siri ’ playing audio device speakers music podcasts etc “ hey siri ” feature useless alexa problem hearing whatever playing time amazingly fast responsiveness ’ tried louder speakers yet ’ sure continue hold truesetting alexa control wireless devices breeze albeit limitations — support arlo devices nil special settings led devices eg rainbow effects alexa ’ handle knows change solid colors brightness levelsall rating would ’ lower gotten decent price item connectivity problems persist may exchangereturn item ’ want though — alexa ’ kind growing,1,positive
Alexa,5,11-Jun-18,Black,bought everyone saying much love need used volume loud enough played music treadmill rather use tower speaker 3xs louder,1,positive
Alexa,5,11-Jun-18,Black,worked like new,1,positive
Alexa,2,11-Jun-18,Black,second one refurbished model workat least home,0,negative
Alexa,1,11-Jun-18,White,bad device ’ know ’ refurbished activated nobody talking activated start talking talk yell super lauded,0,negative
Alexa,5,11-Jun-18,Black,good new like brand new save money get one,1,positive
Alexa,5,11-Jun-18,Black,adding rooms convenience,1,positive
Alexa,4,11-Jun-18,Black,nice works goodsome times easy recognize voice repeat several times time almost screaming,1,positive
Alexa,5,11-Jun-18,Black,took chance certified refurbished unit 29 looks brand newno excuses disappointments 5 minute troublefree set effortless bluetooth speaker connectivity alexa app iphone flawless listening favorite tunes bose bluetooth setup couldnt happier walk door ask alexa 34play 80s music34 viola instant atmosphere opening ipad going settings turning bluetooth accessing pandora app makes things effortless true joy right box didnt discover uses fine piece technology worth every penny,1,positive
Alexa,5,11-Jun-18,Black,alexas sister second dot,1,positive
Alexa,5,11-Jun-18,Black,love alexa echo dot two one new one refurbished work great become go sooo many things love alarm every morning whenever love play music sounds ocean nature sounds trying sleep love many things,1,positive
Alexa,5,10-Jun-18,White,bought refurb works new ones bought prior came original packaging well,1,positive
Alexa,5,10-Jun-18,Black,love like second wife,1,positive
Alexa,1,10-Jun-18,Black,far impressed save groups correctly understand time im sure excitement alexas voice sounds like water supposed understandim going return try google home,0,negative
Alexa,5,10-Jun-18,White,works well obvious issues refurbished,1,positive
Alexa,5,10-Jun-18,Black,works great cant tell refurbished set kids mode 3 home adding love things,1,positive
Alexa,1,10-Jun-18,Black,great product useless overall many unnecessary features unless smart home dont need,0,negative
Alexa,5,10-Jun-18,Black,worked good two new echo dots preciously purchases,1,positive
Alexa,4,10-Jun-18,Black,bought mother love itshe loves guard dog featureshe says gives sense security night leaves house,1,positive
Alexa,4,10-Jun-18,Black,bought mainly speaker playing music videos phone working read instructions working,1,positive
Alexa,4,9-Jun-18,Black,works,1,positive
Alexa,5,8-Jun-18,Black,bought two work great im much electronics running home alexa want need done,1,positive
Alexa,4,8-Jun-18,Black,2nd one come,1,positive
Alexa,3,8-Jun-18,Black,blue light blinks time,1,positive
Alexa,5,8-Jun-18,White,fun useful still learning new tricks useful functionalities future human computer interface household automation like star trek knew would soon,1,positive
Alexa,4,7-Jun-18,Black,works great control tv lights various devices lately ive using wake dont know time dont want open eyes shout 34alexa time it34 could figure get house hold chores walk dogs itd golden sound great size expect echo plus much better audio get larger expensive echo,1,positive
Alexa,5,7-Jun-18,White,works great,1,positive
Alexa,5,7-Jun-18,Black,wasnt sure id like product little want one every room daughter constantly asking alexa spell words weve barely tapped things product capable im looking forward learning capabilities,1,negative
Alexa,5,7-Jun-18,Black,,1,positive
Alexa,5,7-Jun-18,Black,great product works well,1,positive
Alexa,5,6-Jun-18,Black,absolutly love,1,positive
Alexa,5,6-Jun-18,Black,bought first echo dot loved got work absolutely love,1,positive
Alexa,4,6-Jun-18,Black,works promised,1,positive
Alexa,5,6-Jun-18,Black,works great existing smart home setup,1,positive
Alexa,5,6-Jun-18,Black,perfect could tell difference new one,1,positive
Alexa,1,6-Jun-18,White,cant figure use,0,negative
Alexa,3,5-Jun-18,White,good sometimes ’ hear well,1,positive
Alexa,5,5-Jun-18,Black,little apprehensive buying refurbished electronic product amazons guarantee thought would try glad probably buy another refurb product form amazon love alexa products several one sits desk small footprint great sound use daily works great,1,positive
Alexa,3,5-Jun-18,Black,bad bad speaker sound,1,negative
Alexa,4,5-Jun-18,Black,great device mainly use verbally add things shopping list occasionally use number 34fun34 things program like go red alert make tardis land yes house geeks even chose wakeword 34computer34 instead 34alexa34 need majel barrets voice geek heaven easy get premium spotify work properly still sure get multiple music accounts attached listen different music different rooms far still worth often asking time weather even gives us news briefing also use intercom system really awesome plus fun knowing nsa listening everything,1,positive
Alexa,5,5-Jun-18,Black,love,1,positive
Alexa,5,5-Jun-18,White,purchased daughter love amazing love games,1,positive
Alexa,2,5-Jun-18,Black,’ always work,0,negative
Alexa,5,5-Jun-18,White,good new perfectly packaged zero issues dot,1,positive
Alexa,5,4-Jun-18,White,love bought granddaughter 3 play music ask questions entertained hours good buy honest opinion,1,positive
Alexa,5,3-Jun-18,Black,issuesworks looks great,1,positive
Alexa,5,3-Jun-18,Black,fun toy daughter reads,1,positive
Alexa,5,3-Jun-18,Black,refurbish echo dot received new condition new packaging complaints neat little gadgetdrives wife nuts,1,negative
Alexa,3,3-Jun-18,Black,received echo gift loved much decided get dot bedroom easy set big difference sound quality would still buy,1,positive
Alexa,4,3-Jun-18,Black,worked advertised thanks,1,positive
Alexa,1,3-Jun-18,Black,new amazon products great everything bought refurbished complete garbage never purchase amazon refurbished total dissatisfaction,0,negative
Alexa,5,2-Jun-18,Black,works good microphone good better echo products,1,positive
Alexa,5,2-Jun-18,Black,took little work set finally got sound quality best got works great check weather ask cooking questions kitchen play radio want music probably upgrade echo plus better sound,1,positive
Alexa,5,1-Jun-18,Black,love alexa best thing ever bought dont know ever lived things amazing happy product wish would use google,1,positive
Alexa,5,1-Jun-18,White,loved works great,1,positive
Alexa,1,31-May-18,White,extremely low volume,0,negative
Alexa,4,31-May-18,Black,trouble getting program downloaded phone ended using computer interesting answers come wikipedia however give echo dot 34a34 music playing department heard songs music totally forgotten mainstream stations also amusing alexa responds dont know think yards cotton fabric refer football playing paid full price gadget would sorely disappointed seems reasonable step hal,1,negative
Alexa,1,31-May-18,White,brought replace one moved doesnt range previous non refurbished unit would seldom able find wifi couldnt connect got tired hearing message 34trouble connectingcheck alexa app34 unplugged went troubleshooting reconnected several times strong,0,negative
Alexa,1,31-May-18,Black,want listen music come several echodot units simultaneously must pay monthly fee thought amazon apple ’ paid many could one room enough money,0,negative
Alexa,5,31-May-18,Black,purchased gift,1,positive
Alexa,5,31-May-18,Black,love,1,positive
Alexa,4,31-May-18,Black,overall good device bought workout room issues reaching volume heard standard row machine could use much better speaker,1,positive
Alexa,5,31-May-18,White,works great simple set alexa way accurate imagined im using thought wish alarms could set bit thats complaintno shes listening dont say wake word youre worried lose conspiracy theories speaker great dont hold getting one turned gen 1 like,1,positive
Alexa,5,31-May-18,Black,voice clarity made eavesdropping efforts much easier government,1,positive
Alexa,5,31-May-18,White,worked perfect,1,positive
Alexa,4,30-May-18,White,little trouble beginning replaced old router works good except current temperature times alexa much 10 degrees like 91 degrees alexa would say 81 degrees otherwise everything works expected enjoy listening music amazon pandora stations requesting favorite song recording artist,1,positive
Alexa,5,30-May-18,Black,bought three three worked flawlessly werent labeled refurbished wouldnt known,1,positive
Alexa,5,30-May-18,Black,device works perfectly good price love alexa great fun music great get radio stations need morning traffic report ’ think would enjoy ai house fun educational entertaining even people ’ tech savvy,1,positive
Alexa,1,30-May-18,White,eh ’ works half time respond say wake name works fine,0,negative
Alexa,5,30-May-18,White,great little thing works better siri,1,positive
Alexa,5,29-May-18,Black,’ amazing love,1,positive
Alexa,5,28-May-18,Black,bought son loves,1,positive
Alexa,4,28-May-18,White,first second generation echo dot think prefer volume ring first gen better buttons second gen still job great price got id still definitely recommend,1,positive
Alexa,5,28-May-18,Black,fun use morning briefing,1,positive
Alexa,5,28-May-18,Black,arrived time works amazing,1,positive
Alexa,5,28-May-18,White,like new setup quick easy,1,positive
Alexa,5,28-May-18,Black,like new good refurbishing,1,positive
Alexa,5,28-May-18,Black,love,1,positive
Alexa,4,27-May-18,Black,love echo dot,1,positive
Alexa,5,27-May-18,Black,like knows music typethe least isnt wireless volume high,1,positive
Alexa,5,27-May-18,White,great product,1,positive
Alexa,3,27-May-18,Black,works great reason im leaving 3 stars wont play unless plugged whole time pretty irritating especially outlet available,1,positive
Alexa,5,27-May-18,White,works great,1,positive
Alexa,5,27-May-18,Black,love ita like personal assistant computer everything else one,1,positive
Alexa,5,27-May-18,Black,problem item could inexperience ordered wrong thing decided ’ set use alexa trying replace small bluetooth speaker bedroom thought could learn go downloaded app never could get echo sync iphone ’ decided give one kids probably enjoy use intended,1,negative
Alexa,5,27-May-18,Black,es perfecto,1,positive
Alexa,5,27-May-18,Black,working good far,1,positive
Alexa,5,27-May-18,Black,working great daughter loves,1,positive
Alexa,5,26-May-18,Black,works great,1,positive
Alexa,5,26-May-18,White,love,1,positive
Alexa,1,26-May-18,White,wanted white dot white bathroom top black shown knew realize cord plug also black wanted white cord plug,0,negative
Alexa,5,26-May-18,Black,,1,positive
Alexa,5,25-May-18,White,works great,1,positive
Alexa,5,25-May-18,Black,amazing,1,positive
Alexa,5,25-May-18,Black,great product,1,positive
Alexa,5,25-May-18,White,works perfectly,1,positive
Alexa,4,25-May-18,Black,perfect,1,positive
Alexa,1,24-May-18,Black,set echo dot worked hour died completely buy refurbished sent back return day received,0,negative
Alexa,1,24-May-18,Black,echo dot horrible volume phone louder device boss one case,0,negative
Alexa,4,24-May-18,Black,overall works well connectivity issues definitely worth money,1,positive
Alexa,5,24-May-18,Black,issues refurbished unit performed expected would buy another one needed,1,positive
Alexa,5,24-May-18,White,great mom inside owlhead jacuzzi,1,positive
Alexa,5,23-May-18,Black,works great put sons room use drop option get attention gaming watching tv,1,positive
Alexa,4,23-May-18,White,perfect,1,positive
Alexa,5,23-May-18,Black,looked brand nrw nothing tocomplain defently ordering,1,positive
Alexa,2,23-May-18,White,ok speaker pretty terrible google home better product,0,negative
Alexa,5,23-May-18,Black,love,1,positive
Alexa,5,22-May-18,White,love answers stupid questions tells weather ’ get couch,1,positive
Alexa,1,22-May-18,White,first one quit working shortly got next one becomes unresponsive voice times way get work app sure dot way,0,negative
Alexa,5,22-May-18,White,bought go nieces room cant tell refurbished looks good works like new,1,positive
Alexa,1,21-May-18,White,device working followed instructions alexa echo dot come upsetting,0,negative
Alexa,1,21-May-18,Black,sent back due crackling noise turning expect refurbished item,0,negative
Alexa,5,20-May-18,White,best price could find useful around answer questions handy find phone also intercom system,1,positive
Alexa,5,20-May-18,Black,never satisfied product perfect introduction alexa,1,negative
Alexa,4,20-May-18,Black,works well speaker grand getting another speaker drop future would gone full size echo,1,positive
Alexa,4,20-May-18,Black,love echo thing full size version sounds better though,1,positive
Alexa,5,20-May-18,Black,works great,1,positive
Alexa,5,19-May-18,Black,need life plans time date music,1,positive
Alexa,3,19-May-18,Black,seems trouble hearing say wake word despite trained voice wonder something buying refurbished google home mini problems hearing us 😬 much louder,1,negative
Alexa,5,19-May-18,White,love works perfectly,1,positive
Alexa,4,19-May-18,White,brand new echo dot thought refurbished would good quite different expectations refurbished unit even turn realized power adapter faulty way amazon send power adapter according return options love amazon buy even toilet paper truly let downupdate amazon contacted credited enough buy new power adapter shop amazon always trust deliver products,1,positive
Alexa,5,19-May-18,Black,bought family member gift called see likes said loves it‼️,1,positive
Alexa,4,18-May-18,Black,loud quality ease use great sound perfect background music would suggest 2or connected together ’ trying use hosting louder party,1,positive
Alexa,5,18-May-18,Black,looked brand new works great love echo dots refurbished ones like new,1,positive
Alexa,5,18-May-18,Black,2nd one use time,1,positive
Alexa,5,17-May-18,Black,working like new one l another 3 alexa devices lm fanatic,1,positive
Alexa,5,17-May-18,Black,echo good,1,positive
Alexa,5,17-May-18,Black,works great,1,positive
Alexa,5,17-May-18,Black,great price extend range super value dot offers hooked wireless speaker use working outsidethis dot made outdoor sound range possible without disturbing indoor light control possible,1,positive
Alexa,5,17-May-18,Black,amazingly fun daughter asked questions first day set daily alarm weekend reminder playlist morning shows random songs daily bible verses weather morning commute tells way go dodging traffic get one ’ linked phone yet,1,positive
Alexa,5,17-May-18,White,works perfect ’ difference refurb one new ones house ’ buying refurbs,1,positive
Alexa,5,17-May-18,Black,great product wakes every morning time,1,positive
Alexa,5,16-May-18,Black,like new difference new unused original,1,positive
Alexa,5,16-May-18,Black,complaints far know exactly like new little cheaper great,1,positive
Alexa,5,16-May-18,Black,perfect condition,1,positive
Alexa,5,16-May-18,Black,like new,1,positive
Alexa,5,16-May-18,White,works well new version got discount echo speaker decided purchase version amazon states warranty,1,positive
Alexa,5,31-Jul-18,Heather Gray Fabric ,received echo gift needed another bluetooth something play music easily accessible found smart speaker ’ wait see else,1,positive
Alexa,3,31-Jul-18,Sandstone Fabric ,without cellphone use many features ipad see use great alarm u r almost deaf hear alarm bedroom living room reason enough keep herit fun ask random questions hear response seem smartbon politics yet,1,positive
Alexa,5,31-Jul-18,Charcoal Fabric ,think 5th one ive purchased im working getting one every room house really like features offer specifily playing music echos controlling lights throughout house,1,positive
Alexa,5,30-Jul-18,Heather Gray Fabric ,looks great,1,positive
Alexa,5,30-Jul-18,Heather Gray Fabric ,love ’ listened songs ’ heard since childhood get news weather information ’ great,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,sent 85 year old dad talks constantly,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,love learning knew things eveyday still figuring everything works far easy use understand make laugh times,1,positive
Alexa,5,30-Jul-18,Oak Finish ,purchased mother knee problems give something trying come getting around fast like didshe enjoys little big things doalexa play song time cook,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,love love love,1,positive
Alexa,5,30-Jul-18,Oak Finish ,expected,1,positive
Alexa,5,30-Jul-18,Heather Gray Fabric ,love wife hates,1,positive
Alexa,5,30-Jul-18,Heather Gray Fabric ,really happy purchase great speaker easy set,1,positive
Alexa,5,30-Jul-18,Heather Gray Fabric ,using alexa couple days lot fun new toy like new household member trying learn different featues benefits come,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,love size 2nd generation echo still needs little improvement sound,1,positive
Alexa,4,30-Jul-18,Sandstone Fabric ,liked original echo shorter greater fabriccolor choices miss volume ring top plusminus buttons big deal ring w comforting well like use standard usb charger port instead previous round pin guess sounds seems work still answers alexaechocomputer whats like,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,love echo good music sounds playing alexa understands commands difficult times find specific playlists songs spotify good amazon music lacking major programs,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,love alexa use play music play radio itunes play podcasts anypod set reminders listen flash briefing news weather every morning rely custom lists like able voice control volume sure well continue find new usessometimes bit frustrating alexa doesnt understand saying,1,positive
Alexa,4,30-Jul-18,Heather Gray Fabric ,set days still adding smart home devices speaker great playing music like size stationed kitchen counter ’ intrusive look,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,love plays sleep sounds immediately ask,1,positive
Alexa,3,30-Jul-18,Sandstone Fabric ,got second unit bedroom expecting sounds improved didnt really see difference overall big improvement 1st generation,1,positive
Alexa,5,30-Jul-18,Sandstone Fabric ,amazing product,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,love echo easy operate loads funit everything advertised use mainly play favorite tunes test alexas knowledge,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,sounds great love,1,positive
Alexa,4,30-Jul-18,Charcoal Fabric ,fun item play get used using sometimes hard time answering questions ask think better,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,like one,1,positive
Alexa,5,30-Jul-18,Sandstone Fabric ,still learning capabilitiesbut far pretty pretty pretty good,1,positive
Alexa,4,30-Jul-18,Charcoal Fabric ,like,1,positive
Alexa,5,30-Jul-18,Sandstone Fabric ,works well needs learning command unique owners users like alexa “ learn ” tasha ’ birthday alexa “ learn ” definition fine etc great,1,positive
Alexa,3,30-Jul-18,Heather Gray Fabric ,speakers sound pretty good small setup pretty easy bought two reason rate 3 followed instructions synching music units know ive done correctly wont sync primary motivation purchasing multiple units,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,device awesome,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,bought compare speaker quality first generation speaker like sound better ship daughter though like fact first generation chargeable base bought keeps mobile needs better sound,1,positive
Alexa,5,30-Jul-18,Sandstone Fabric ,love echo still learning things ’ able follow instructions included package found great one utube,1,positive
Alexa,4,30-Jul-18,Heather Gray Fabric ,speaker better 1st generation echo,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,thing way cool get one want cool,1,positive
Alexa,5,30-Jul-18,Heather Gray Fabric ,first digital assistant im giving good review speaker really good cheap price prime day fun play used alarm clock thats going get first place ended echo havent go one definitely try itwhat like best number devices connect purchase came smart plug 10 connect lamp alexa turn lights,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,husband likes able use listen music wish knew capabilities,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,android would allow alexa connect fortunately sister apple cell hour tech support fixed glitches running,1,positive
Alexa,4,30-Jul-18,Charcoal Fabric ,far good,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,tried play certain broadway shows like camelot gives ne group camelot,1,positive
Alexa,5,30-Jul-18,Sandstone Fabric ,great,1,positive
Alexa,5,30-Jul-18,Walnut Finish ,satisfied echo alexa controls lights family room wife listen jimmy buffet asking alexa,1,positive
Alexa,2,30-Jul-18,Charcoal Fabric ,like siri fact siri answers accurately alexa dont see real need household though good bargain prime day deals,0,negative
Alexa,5,30-Jul-18,Charcoal Fabric ,love echo still learning every thing works tons fun,1,positive
Alexa,5,30-Jul-18,Heather Gray Fabric ,love much,1,positive
Alexa,3,30-Jul-18,Charcoal Fabric ,different apple play specific list music must amazon spotify “ plusprimeetc ” account must pay play “ ” music 3 stars reason everything else 👍🏻,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,excelente lo unico es que esta en español,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,im still learning use far echo great sound actually much better expecting,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,works ’ expect also good sound quality considering price 7000 sale features,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,sound echo 2nd generation phenomenal mention love alexa helpful,1,positive
Alexa,3,30-Jul-18,Sandstone Fabric ,like google better,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,lets play learn get,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,works advertised easy setup still learning,1,positive
Alexa,4,30-Jul-18,Charcoal Fabric ,great sound easy set,1,positive
Alexa,5,30-Jul-18,Oak Finish ,love alexa bought others friends,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,love echo purchased company husband 83 alexa great say name tells joke plays favorite songs,1,positive
Alexa,5,30-Jul-18,Heather Gray Fabric ,😍,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,love able listen music easily still learning features available,1,positive
Alexa,4,30-Jul-18,Heather Gray Fabric ,really know could use device used things need overview,1,positive
Alexa,5,30-Jul-18,Heather Gray Fabric ,love wish built hub,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,use primarily play music works wonderfully still getting used many things amazon sent several tips since got thanks help,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,easy set,1,positive
Alexa,4,30-Jul-18,Charcoal Fabric ,fast response amazing clear concise answers sound quality fantastic still getting used alexia usde echo full extent,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,’ needna na nana,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,everything expected,1,positive
Alexa,5,30-Jul-18,Sandstone Fabric ,love echo works like said would dont 34smart34 home speak function everything else good,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,great sound small package—easy set use fun,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,works sounds great,1,positive
Alexa,5,30-Jul-18,Heather Gray Fabric ,sound amazing many collections music,1,positive
Alexa,4,30-Jul-18,Sandstone Fabric ,setting,1,positive
Alexa,5,30-Jul-18,Heather Gray Fabric ,’ always listen,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,’ awesome,1,positive
Alexa,4,30-Jul-18,Heather Gray Fabric ,bought control fios television works well ’ hoping time control fios discovered things alexa play music ask great sound alexa play games play radio stations play old time radio programs like long ranger alexa many “ apps ” add abilities day played madlibs great fun also alexa control household appliances purchased alexa compatible power strips control lighting fans tv components ’ looking forward implementing controll also add alexa components chosen music play rooms components located,1,positive
Alexa,5,30-Jul-18,Heather Gray Fabric ,speaker excellent sound works perfectly,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,like,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,love everything,1,positive
Alexa,5,30-Jul-18,Heather Gray Fabric ,little nervous received new echo im really tech savvy found bit intimidating first didnt take long figure im happy purchase thinking adding echo spot,1,negative
Alexa,4,30-Jul-18,Charcoal Fabric ,like still learning use,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,great technology cant believe speaker volume quality wonderful wish bought another one,1,positive
Alexa,5,30-Jul-18,Heather Gray Fabric ,purchased echo dot husband fathers day uses constantly hearing quality sound echo 2nd generation nobrainer best gift ever,1,positive
Alexa,4,30-Jul-18,Charcoal Fabric ,works fine,1,positive
Alexa,5,30-Jul-18,Heather Gray Fabric ,,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,clear music,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,fun use good sound quality,1,positive
Alexa,5,30-Jul-18,Sandstone Fabric ,echo works well able sync amazon music devices,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,works great dont think amazon charge another cent unlimited music 1 prime 2 buy echo,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,already echo dot echo even better fuller sound also setup lets phone calls made contact list great,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,speaker sounds really good,1,positive
Alexa,5,30-Jul-18,Heather Gray Fabric ,good sound works well,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,love alexa savvy support helpful patient,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,love thinking getting one prime day discount offered could pass fun ask alexa play song group comes playlist amazon prime music also connect iphone bluetooth play music pandora youtube videos using alexa speaker ive fun asking alexa different types questions information like weather news even time countries downside limited data wifi plan alexa uses burns playing music,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,like far lot try yet,1,positive
Alexa,5,30-Jul-18,Heather Gray Fabric ,love using strictly music great,1,positive
Alexa,5,30-Jul-18,Sandstone Fabric ,love echo love size material speaker quality hooked one light easily work additional lights thermostat next echo dot bedroom lot echo think traffic weather trivia etc,1,positive
Alexa,4,30-Jul-18,Charcoal Fabric ,love,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,entire family loves alexa echo ’ part family,1,positive
Alexa,5,30-Jul-18,Walnut Finish ,great fun getting know functions product wow family fun homework help talking grandchildrenwho also echo huge bonus cant wait learn,1,positive
Alexa,5,30-Jul-18,Heather Gray Fabric ,love,1,positive
Alexa,5,30-Jul-18,Heather Gray Fabric ,awesome thing love alexa,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,worked exactly expected speaker great sound perfect classroom,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,love love new little gadget made lives much easier like personal secretary living home hardly need cds anymore since alexa plays everything need going get alexa dots soon rooms thanks,1,positive
Alexa,4,30-Jul-18,Heather Gray Fabric ,speaker surprising quality happy purchase,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,easy set works wonderful love,1,positive
Alexa,5,30-Jul-18,Sandstone Fabric ,im really impressed sound quality playing music device bass sounds almost like coming bigger speaker props amazon,1,positive
Alexa,4,30-Jul-18,Charcoal Fabric ,’ still great productbut sound quality seem worsedon ’ get wrong definitely get used within hour definitely feels like echo gen 1 sound quality betterbesides ’ greatwith addition able play bluetooth wifi ’ even better,1,positive
Alexa,4,30-Jul-18,Sandstone Fabric ,outlet work disappointed,1,negative
Alexa,4,30-Jul-18,Charcoal Fabric ,great device responsive helpful,1,positive
Alexa,2,30-Jul-18,Charcoal Fabric ,sound terrible u want good music get bose,0,negative
Alexa,4,30-Jul-18,Charcoal Fabric ,liked sound troubling paid extra money access million songs sometimes doesnt work ex alexa play italian songs34 dont don34 understand play opera tosca response 34sorry don34t,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,easy set use bad plugged would nice take outside operate battery recharged,1,positive
Alexa,5,30-Jul-18,Charcoal Fabric ,still learning ways use real hit grandkids ask play music dance 5 7 yrs cute,1,positive
